Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLMTC02000,MILES CITY FIELD OFFICE,2503510,06/01/2013,12/31/2016,,10234,INDIAN CREEK,165,CATTLE,6/1/2016,11/15/2016,ACTIVE,49,447
LLMTC02000,MILES CITY FIELD OFFICE,2503511,03/01/2009,02/28/2019,,10235,CRIDLAND,2,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,23
LLMTC02000,MILES CITY FIELD OFFICE,2503513,11/20/2014,11/19/2024,,10369,MARKOS,7,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,88
LLMTC02000,MILES CITY FIELD OFFICE,2503515,03/01/2007,02/28/2017,,10239,CURRY,1,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,10
LLMTC02000,MILES CITY FIELD OFFICE,2503518,03/01/2008,02/28/2018,,10242,N. O. DAILY,29,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,347
LLMTC02000,MILES CITY FIELD OFFICE,2503519,03/01/2009,02/28/2019,,00243,DALY,12,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,119
LLMTC02000,MILES CITY FIELD OFFICE,2503520,03/01/2014,02/28/2024,,10244,GASKILL,1,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,6
LLMTC02000,MILES CITY FIELD OFFICE,2503521,11/01/2007,12/31/2016,,10245,DAMM,52,CATTLE,5/1/2007,12/23/2007,ACTIVE,99,401
LLMTC02000,MILES CITY FIELD OFFICE,2503521,11/01/2007,12/31/2016,,10245,DAMM,1,SHEEP,3/1/2007,2/28/2008,CUSTODIAL,100,2
LLMTC02000,MILES CITY FIELD OFFICE,2503521,11/01/2007,12/31/2016,,10245,DAMM,6,CATTLE,3/1/2007,2/28/2008,CUSTODIAL,100,78
LLMTC02000,MILES CITY FIELD OFFICE,2503521,11/01/2007,12/31/2016,,10245,DAMM,1,CATTLE,3/1/2007,2/28/2008,CUSTODIAL,100,10
LLMTC02000,MILES CITY FIELD OFFICE,2503521,11/01/2007,12/31/2016,,10245,DAMM,6,CATTLE,3/1/2007,10/31/2007,CUSTODIAL,100,46
LLMTC02000,MILES CITY FIELD OFFICE,2503522,03/01/2012,02/28/2022,,10246,DAVIDSON,97,CATTLE,5/1/2012,10/1/2012,ACTIVE,47,231
LLMTC02000,MILES CITY FIELD OFFICE,2503522,03/01/2012,02/28/2022,,10246,DAVIDSON,30,CATTLE,3/1/2012,5/1/2012,ACTIVE,79,48
LLMTC02000,MILES CITY FIELD OFFICE,2503522,03/01/2012,02/28/2022,,10246,DAVIDSON,30,CATTLE,10/16/2012,2/28/2013,ACTIVE,79,106
LLMTC02000,MILES CITY FIELD OFFICE,2503522,03/01/2012,02/28/2022,,10246,DAVIDSON,15,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,181
LLMTC02000,MILES CITY FIELD OFFICE,2503523,01/01/2012,02/28/2017,,10247,HORSE CREEK,15,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,172
LLMTC02000,MILES CITY FIELD OFFICE,2503524,03/01/2009,02/28/2019,,10248,JIM,1,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,7
LLMTC02000,MILES CITY FIELD OFFICE,2503525,03/01/2008,02/28/2018,,10435,BEAR SKULL UNIT,1,CATTLE,3/1/1999,2/28/2000,CUSTODIAL,100,7
LLMTC02000,MILES CITY FIELD OFFICE,2503527,03/01/2015,05/15/2018,,10251,MOLSTAD,1,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,4
LLMTC02000,MILES CITY FIELD OFFICE,2503528,03/01/2008,02/28/2018,,00642,SMITH,1,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,10
LLMTC02000,MILES CITY FIELD OFFICE,2503529,03/01/2015,02/28/2019,,10253,DANS PLACE,28,CATTLE,6/1/2015,12/26/2015,ACTIVE,66,127
LLMTC02000,MILES CITY FIELD OFFICE,2503530,03/01/2015,02/28/2022,,10254,MIKES PLACE,21,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,262
LLMTC02000,MILES CITY FIELD OFFICE,2503531,01/13/2011,02/28/2020,,10255,OXBOW,2,HORSE,3/1/2011,2/28/2012,CUSTODIAL,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2503533,03/01/2008,02/28/2018,,10257,DINSTEL,2,CATTLE,3/1/1999,2/28/2000,CUSTODIAL,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2503533,03/01/2008,02/28/2018,,10257,DINSTEL,2,HORSE,3/1/1999,2/28/2000,CUSTODIAL,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2503533,03/01/2008,02/28/2018,,10257,DINSTEL,3,SHEEP,3/1/1999,2/28/2000,CUSTODIAL,100,7
LLMTC02000,MILES CITY FIELD OFFICE,2503534,03/01/2012,02/28/2022,,10258,WARFORD UNIT,4,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,48
LLMTC02000,MILES CITY FIELD OFFICE,2503535,07/17/2013,02/28/2023,,00259,DRAINE,3,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,30
LLMTC02000,MILES CITY FIELD OFFICE,2503537,03/01/2009,02/28/2019,,10261,DYE,10,SHEEP,3/1/2000,2/28/2001,CUSTODIAL,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2503537,03/01/2009,02/28/2019,,10261,DYE,3,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,35
LLMTC02000,MILES CITY FIELD OFFICE,2503538,03/01/2009,02/28/2019,,00262,EARLEY,4,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,48
LLMTC02000,MILES CITY FIELD OFFICE,2503539,03/01/2008,02/28/2018,,10263,E.B. RANCH,1,CATTLE,5/1/1999,5/31/1999,ACTIVE,100,1
LLMTC02000,MILES CITY FIELD OFFICE,2503539,03/01/2008,02/28/2018,,10263,E.B. RANCH,95,CATTLE,3/1/1999,2/28/2000,ACTIVE,100,1140
LLMTC02000,MILES CITY FIELD OFFICE,2503540,03/01/2012,02/28/2022,,00264,EDWARDS,8,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,95
LLMTC02000,MILES CITY FIELD OFFICE,2503540,03/01/2012,02/28/2022,,00264,EDWARDS,40,SHEEP,3/1/2012,2/28/2013,CUSTODIAL,100,95
LLMTC02000,MILES CITY FIELD OFFICE,2503541,03/01/2009,02/28/2019,,10265,ELGIN,1,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2503542,03/01/2009,02/28/2019,,10266,HIWAY,1,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,2
LLMTC02000,MILES CITY FIELD OFFICE,2503543,03/01/2014,12/31/2016,,10267,MOLSTAD,1,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2503544,03/01/2013,02/28/2023,,10268,CACHE CREEK,3,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,37
LLMTC02000,MILES CITY FIELD OFFICE,2503545,03/01/2012,02/28/2022,,10269,EMMONS,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,16
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,125,CATTLE,7/11/2010,9/30/2010,ACTIVE,67,226
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,5,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,60
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,450,SHEEP,5/30/2010,8/15/2010,ACTIVE,77,178
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,225,SHEEP,6/15/2010,9/24/2010,ACTIVE,100,151
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,450,SHEEP,6/1/2010,10/2/2010,ACTIVE,67,246
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,15,CATTLE,6/15/2010,9/24/2010,ACTIVE,100,50
LLMTC02000,MILES CITY FIELD OFFICE,2503546,03/01/2010,02/28/2020,,10270,ELKHORN-BEAVER,21,SHEEP,3/1/2010,2/27/2011,CUSTODIAL,100,50
LLMTC02000,MILES CITY FIELD OFFICE,2503547,01/01/2007,12/31/2016,,10271,BLOWOUT CREEK,7,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,82
LLMTC02000,MILES CITY FIELD OFFICE,2503548,03/01/2013,02/28/2023,,10272,BUG RANCH CO,2,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,29
LLMTC02000,MILES CITY FIELD OFFICE,2503549,01/01/2014,12/14/2018,,10171,BASTIAN,10,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,123
LLMTC02000,MILES CITY FIELD OFFICE,2503549,01/01/2014,12/14/2018,,10273,HARTMANN,26,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,314
LLMTC02000,MILES CITY FIELD OFFICE,2503549,01/01/2014,12/14/2018,,10555,WEST MIZPAH,11,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,131
LLMTC02000,MILES CITY FIELD OFFICE,2503550,03/01/2013,02/28/2023,,10682,DRY CREEK,9,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,113
LLMTC02000,MILES CITY FIELD OFFICE,2503551,03/01/2013,02/28/2018,,00274,EWALT,4,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,44
LLMTC02000,MILES CITY FIELD OFFICE,2503552,05/01/2010,02/28/2020,,00574,FAILINGS,202,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,2424
LLMTC02000,MILES CITY FIELD OFFICE,2503553,08/31/2015,02/28/2025,,10276,FARWELL,4,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,44
LLMTC02000,MILES CITY FIELD OFFICE,2503554,03/01/2009,02/28/2019,,10429,KIWAH,5,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,57
LLMTC02000,MILES CITY FIELD OFFICE,2503555,03/01/2008,02/28/2018,,00468,WYO DRY CREEK,2,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,30
LLMTC02000,MILES CITY FIELD OFFICE,2503556,03/01/2011,02/28/2021,,10279,MCLEAN UNIT,2,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,23
LLMTC02000,MILES CITY FIELD OFFICE,2503557,01/01/2013,12/31/2015,,10281,WILLOW CREEK,250,SHEEP,5/11/2013,10/1/2013,ACTIVE,46,109
LLMTC02000,MILES CITY FIELD OFFICE,2503557,01/01/2013,12/31/2015,,10281,WILLOW CREEK,25,SHEEP,3/1/2013,2/28/2014,ACTIVE,100,60
LLMTC02000,MILES CITY FIELD OFFICE,2503558,03/01/2009,02/28/2019,,10116,FINGER BUTTE RANCH,6,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,83
LLMTC02000,MILES CITY FIELD OFFICE,2503559,01/28/2014,02/28/2023,,00282,FLOWERS,65,CATTLE,5/16/2014,10/16/2014,ACTIVE,35,115
LLMTC02000,MILES CITY FIELD OFFICE,2503560,03/01/2013,02/28/2023,,10283,FORTNER,9,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,114
LLMTC02000,MILES CITY FIELD OFFICE,2503561,05/15/2012,05/15/2015,,10423,WEST BUTTE CREEK,306,CATTLE,5/15/2013,10/15/2013,ACTIVE,56,868
LLMTC02000,MILES CITY FIELD OFFICE,2503561,05/15/2012,05/15/2015,,10423,WEST BUTTE CREEK,2,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,24
LLMTC02000,MILES CITY FIELD OFFICE,2503561,05/15/2012,05/15/2015,,10423,WEST BUTTE CREEK,6,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,82
LLMTC02000,MILES CITY FIELD OFFICE,2503561,05/15/2012,05/15/2015,,10423,WEST BUTTE CREEK,2,CATTLE,5/15/2013,10/15/2013,ACTIVE,56,6
LLMTC02000,MILES CITY FIELD OFFICE,2503561,05/15/2012,05/15/2015,,10423,WEST BUTTE CREEK,1,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,5
LLMTC02000,MILES CITY FIELD OFFICE,2503562,01/08/2007,01/07/2017,,10643,HAMMEL,2,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,22
LLMTC02000,MILES CITY FIELD OFFICE,2503563,03/01/2014,02/28/2024,,00285,SHELDEN,2,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,29
LLMTC02000,MILES CITY FIELD OFFICE,2503565,03/01/2009,02/28/2019,,10287,WILLIAMS,15,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,183
LLMTC02000,MILES CITY FIELD OFFICE,2503567,03/01/2012,02/28/2022,,10289,HAY,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,4
LLMTC02000,MILES CITY FIELD OFFICE,2503568,03/01/2009,02/28/2019,,10291,BAKING POWDER,6,CATTLE,3/1/2009,2/28/2010,ACTIVE,100,72
LLMTC02000,MILES CITY FIELD OFFICE,2503569,01/01/2014,12/31/2016,,10292,FRITZ,6,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,73
LLMTC02000,MILES CITY FIELD OFFICE,2503570,08/29/2008,02/28/2018,,10293,BERNARD,23,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,271
LLMTC02000,MILES CITY FIELD OFFICE,2503571,03/01/2010,02/28/2020,,10294,JOHNSON,5,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,67
LLMTC02000,MILES CITY FIELD OFFICE,2503572,03/01/2011,02/28/2021,,10295,DUNCAN CREEK,121,CATTLE,5/15/2011,10/5/2011,ACTIVE,51,292
LLMTC02000,MILES CITY FIELD OFFICE,2503572,03/01/2011,02/28/2021,,10295,DUNCAN CREEK,5,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,56
LLMTC02000,MILES CITY FIELD OFFICE,2503572,03/01/2011,02/28/2021,,10295,DUNCAN CREEK,3,CATTLE,3/1/2011,2/28/2012,ACTIVE,100,36
LLMTC02000,MILES CITY FIELD OFFICE,2503572,03/01/2011,02/28/2021,,10295,DUNCAN CREEK,4,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,41
LLMTC02000,MILES CITY FIELD OFFICE,2503573,03/01/2008,02/28/2018,,10296,TRAIL CREEK,29,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,356
LLMTC02000,MILES CITY FIELD OFFICE,2503574,03/01/2012,02/28/2022,,00298,GALI RANCH,27,CATTLE,3/1/2012,2/28/2013,ACTIVE,100,324
LLMTC02000,MILES CITY FIELD OFFICE,2503574,03/01/2012,02/28/2022,,00298,GALI RANCH,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,4
LLMTC02000,MILES CITY FIELD OFFICE,2503574,03/01/2012,02/28/2022,,00298,GALI RANCH,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,5
LLMTC02000,MILES CITY FIELD OFFICE,2503574,03/01/2012,02/28/2022,,00298,GALI RANCH,1,CATTLE,3/1/2012,3/31/2012,ACTIVE,100,1
LLMTC02000,MILES CITY FIELD OFFICE,2503574,03/01/2012,02/28/2022,,00472,NORTH EPSIE,2,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,26
LLMTC02000,MILES CITY FIELD OFFICE,2503575,10/01/2012,02/28/2022,,00152,WEST ALLEN,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,16
LLMTC02000,MILES CITY FIELD OFFICE,2503576,03/01/2009,02/28/2019,,10284,GREASY HILL,12,SHEEP,3/1/2000,2/18/2001,ACTIVE,100,28
LLMTC02000,MILES CITY FIELD OFFICE,2503576,03/01/2009,02/28/2019,,10284,GREASY HILL,31,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,372
LLMTC02000,MILES CITY FIELD OFFICE,2503576,03/01/2009,02/28/2019,,10284,GREASY HILL,67,SHEEP,3/1/2000,2/28/2001,ACTIVE,100,161
LLMTC02000,MILES CITY FIELD OFFICE,2503576,03/01/2009,02/28/2019,,10299,SODA CREEK,17,SHEEP,3/8/2000,2/28/2001,CUSTODIAL,100,40
LLMTC02000,MILES CITY FIELD OFFICE,2503576,03/01/2009,02/28/2019,,10299,SODA CREEK,3,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,36
LLMTC02000,MILES CITY FIELD OFFICE,2503577,03/01/2009,02/28/2019,,10301,GASKILL,1,CATTLE,3/1/2009,2/28/2010,CUSTODIAL,100,14
LLMTC02000,MILES CITY FIELD OFFICE,2503578,03/01/2013,02/28/2023,,10302,GASKILL,1,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,7
LLMTC02000,MILES CITY FIELD OFFICE,2503579,03/01/2008,02/28/2018,,00303,GAY,260,CATTLE,6/1/2008,10/31/2008,ACTIVE,62,811
LLMTC02000,MILES CITY FIELD OFFICE,2503579,03/01/2008,02/28/2018,,00303,GAY,50,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,603
LLMTC02000,MILES CITY FIELD OFFICE,2503580,03/01/2009,02/28/2019,,10237,DEEP COULEE,25,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,309
LLMTC02000,MILES CITY FIELD OFFICE,2503581,03/01/2009,02/28/2019,,10305,GIACOMETTO,70,CATTLE,3/1/2004,2/28/2005,ACTIVE,100,840
LLMTC02000,MILES CITY FIELD OFFICE,2503581,03/01/2009,02/28/2019,,10305,GIACOMETTO,1,CATTLE,3/1/2004,6/30/2004,ACTIVE,100,4
LLMTC02000,MILES CITY FIELD OFFICE,2503582,03/01/2014,02/28/2017,,10306,COOK UNIT,12,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,143
LLMTC02000,MILES CITY FIELD OFFICE,2503583,03/01/2009,02/28/2019,,00469,BAY HORSE-BOWERS,9,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,113
LLMTC02000,MILES CITY FIELD OFFICE,2503584,03/01/2012,11/01/2015,,10308,GIACOMETTO,79,SHEEP,3/1/2012,11/1/2012,ACTIVE,100,128
LLMTC02000,MILES CITY FIELD OFFICE,2503584,03/01/2012,11/01/2015,,10308,GIACOMETTO,19,CATTLE,3/1/2012,10/28/2012,ACTIVE,100,151
LLMTC02000,MILES CITY FIELD OFFICE,2503585,03/01/2014,02/28/2024,,10392,BYRNE,1,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,13
LLMTC02000,MILES CITY FIELD OFFICE,2503585,03/01/2014,02/28/2024,,10731,SOUTH PLACE,1,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,3
LLMTC02000,MILES CITY FIELD OFFICE,2503586,03/01/2011,02/28/2021,,10310,GILGER RANCH,219,SHEEP,3/1/2011,2/27/2012,CUSTODIAL,100,524
LLMTC02000,MILES CITY FIELD OFFICE,2503586,03/01/2011,02/28/2021,,10310,GILGER RANCH,1,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2503587,03/01/2012,02/28/2022,,10176,DORSETT UNIT,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,9
LLMTC02000,MILES CITY FIELD OFFICE,2503587,03/01/2012,02/28/2022,,10176,DORSETT UNIT,5,SHEEP,3/1/2012,2/28/2013,CUSTODIAL,100,10
LLMTC02000,MILES CITY FIELD OFFICE,2503588,03/01/2009,02/28/2019,,00311,FERRIN,16,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,191
LLMTC02000,MILES CITY FIELD OFFICE,2503589,08/15/2012,02/28/2022,,00312,GOSSELIN,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,13
LLMTC02000,MILES CITY FIELD OFFICE,2503589,08/15/2012,02/28/2022,,00312,GOSSELIN,41,CATTLE,7/1/2012,11/5/2012,ACTIVE,79,136
LLMTC02000,MILES CITY FIELD OFFICE,2503590,01/01/2012,12/31/2016,,10313,GOTFREDSON,19,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,223
LLMTC02000,MILES CITY FIELD OFFICE,2503591,03/01/2015,02/28/2025,,10314,GRAMM,3,CATTLE,4/1/2015,11/15/2015,ACTIVE,100,23
LLMTC02000,MILES CITY FIELD OFFICE,2503592,03/01/2011,02/28/2021,,10315,GRESENS,4,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,51
LLMTC02000,MILES CITY FIELD OFFICE,2503593,04/09/2007,02/28/2017,,10316,GRIFFIN,220,CATTLE,8/15/2016,10/18/2016,ACTIVE,100,470
LLMTC02000,MILES CITY FIELD OFFICE,2503593,04/09/2007,02/28/2017,,10316,GRIFFIN,3,CATTLE,8/15/2016,10/18/2016,ACTIVE,100,6
LLMTC02000,MILES CITY FIELD OFFICE,2503594,03/01/2014,02/28/2024,,00240,CURRY,1,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,10
LLMTC02000,MILES CITY FIELD OFFICE,2503594,03/01/2014,02/28/2024,,00371,KINGSLEY,3,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,32
LLMTC02000,MILES CITY FIELD OFFICE,2503594,03/01/2014,02/28/2024,,10317,CURRY,1,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,8
LLMTC02000,MILES CITY FIELD OFFICE,2503595,03/01/2008,02/28/2018,,10318,GUYER,1,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,16
LLMTC02000,MILES CITY FIELD OFFICE,2503596,01/01/2015,12/31/2019,,10319,HERZOG,1,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,15
LLMTC02000,MILES CITY FIELD OFFICE,2503596,01/01/2015,12/31/2019,,10319,HERZOG,1,HORSE,3/1/2015,2/28/2016,CUSTODIAL,100,12
LLMTC02000,MILES CITY FIELD OFFICE,2503596,01/01/2015,12/31/2019,,10319,HERZOG,6,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,71
LLMTC02000,MILES CITY FIELD OFFICE,2503597,03/01/2009,02/28/2019,,10320,HALL,18,CATTLE,4/16/2000,2/28/2001,ACTIVE,100,189
LLMTC02000,MILES CITY FIELD OFFICE,2503598,01/01/2013,12/31/2015,,10321,SECTION 3,7,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,72
LLMTC02000,MILES CITY FIELD OFFICE,2503599,03/01/2009,02/28/2019,,10322,SHEPHERD/COX UNIT,4,CATTLE,5/1/2000,11/30/2000,CUSTODIAL,100,28
LLMTC02000,MILES CITY FIELD OFFICE,2503600,01/01/2014,12/31/2016,,10323,HANLAN,8,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,100
LLMTC02000,MILES CITY FIELD OFFICE,2503601,03/01/2012,02/28/2022,,10324,LAGRANGE CREEK,9,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,108
LLMTC02000,MILES CITY FIELD OFFICE,2503602,01/14/2014,02/27/2020,,00988,HORSE CREEK,4,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,46
LLMTC02000,MILES CITY FIELD OFFICE,2503602,01/14/2014,02/27/2020,,10325,L O UNIT,48,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,583
LLMTC02000,MILES CITY FIELD OFFICE,2503602,01/14/2014,02/27/2020,,10718,RAFFERTY UNIT,33,CATTLE,3/1/2014,2/27/2015,CUSTODIAL,100,398
LLMTC02000,MILES CITY FIELD OFFICE,2503603,01/22/2014,02/28/2023,,10326,WILEY UNIT SOUTH,140,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,1684
LLMTC02000,MILES CITY FIELD OFFICE,2503605,03/01/2009,02/28/2019,,00832,BUMGARDNER,2,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,16
LLMTC02000,MILES CITY FIELD OFFICE,2503605,03/01/2009,02/28/2019,,10340,FOREST CREEK,3,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,27
LLMTC02000,MILES CITY FIELD OFFICE,2503606,03/01/2008,02/28/2018,,10329,HARRINGTON,43,SHEEP,3/1/1999,2/28/2000,CUSTODIAL,100,101
LLMTC02000,MILES CITY FIELD OFFICE,2503607,05/01/2014,04/30/2024,,10644,GRESLIN,2,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,27
LLMTC02000,MILES CITY FIELD OFFICE,2503607,05/01/2014,04/30/2024,,10644,GRESLIN,50,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,590
LLMTC02000,MILES CITY FIELD OFFICE,2503608,03/01/2007,02/28/2017,,10069,NELSON,11,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,139
LLMTC02000,MILES CITY FIELD OFFICE,2503609,03/01/2013,04/30/2016,,00332,RIDGE CHURCH,3,CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,15
LLMTC02000,MILES CITY FIELD OFFICE,2503610,03/01/2009,02/28/2019,,10333,HARWOOD,5,CATTLE,3/1/2009,2/28/2010,CUSTODIAL,100,67
LLMTC02000,MILES CITY FIELD OFFICE,2503611,03/01/2010,02/28/2020,,10334,HAYES,12,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,149
LLMTC02000,MILES CITY FIELD OFFICE,2503612,03/01/2012,04/01/2021,,10335,HEDGES,1,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,15
LLMTC02000,MILES CITY FIELD OFFICE,2503613,03/01/2006,02/28/2016,,10336,HEGGEM,5,CATTLE,3/1/2006,2/28/2007,CUSTODIAL,100,68
LLMTC02000,MILES CITY FIELD OFFICE,2503614,03/01/2009,02/28/2019,,10337,HESPE,36,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,432
LLMTC02000,MILES CITY FIELD OFFICE,2503615,03/01/2009,02/28/2019,,10338,HILL,1,CATTLE,3/1/2000,3/31/2000,ACTIVE,100,1
LLMTC02000,MILES CITY FIELD OFFICE,2503615,03/01/2009,02/28/2019,,10338,HILL,34,CATTLE,3/1/2000,2/28/2001,ACTIVE,100,408
LLMTC02000,MILES CITY FIELD OFFICE,2503615,03/01/2009,02/28/2019,,10500,OLSON,4,CATTLE,3/1/2000,2/28/2001,CUSTODIAL,100,44
LLMTC02000,MILES CITY FIELD OFFICE,2503616,03/01/2015,02/28/2025,,10339,HIRSCH,2,CATTLE,3/1/2015,2/28/2016,CUSTODIAL,100,26
LLMTC02000,MILES CITY FIELD OFFICE,2503617,03/01/2009,02/28/2019,,10645,MILLS,23,CATTLE,3/1/2008,2/28/2009,ACTIVE,100,276
LLMTC02000,MILES CITY FIELD OFFICE,2503617,03/01/2009,02/28/2019,,10645,MILLS,1,CATTLE,3/1/2008,2/28/2009,CUSTODIAL,100,10
LLMTC02000,MILES CITY FIELD OFFICE,2503618,02/15/2014,02/28/2017,,10341,HOLMAN,1,YRLING CATTLE,3/1/2016,2/28/2017,CUSTODIAL,100,7
LLMTC02000,MILES CITY FIELD OFFICE,2503618,02/15/2014,02/28/2017,,10341,HOLMAN,4,CATTLE,3/1/2014,2/28/2015,CUSTODIAL,100,48
LLMTC02000,MILES CITY FIELD OFFICE,2503620,07/01/2011,02/28/2021,,10343,HOPKINS,9,CATTLE,3/1/2012,2/28/2013,CUSTODIAL,100,109
LLMTC02000,MILES CITY FIELD OFFICE,2503620,07/01/2011,02/28/2021,,10343,HOPKINS,362,CATTLE,5/15/2012,10/31/2012,ACTIVE,53,1072
